date,value
2022-10-30,262400
2022-10-31,247162
2022-11-01,581226
2022-11-02,347270
2022-11-03,247478
2022-11-04,314573
2022-11-05,270889
2022-11-06,272547
2022-11-07,372985
2022-11-08,311564
2022-11-09,479984
2022-11-10,356260
2022-11-11,323277
2022-11-12,237873
2022-11-13,501332
2022-11-14,300978
2022-11-15,433711
2022-11-16,207851
2022-11-17,293298
2022-11-18,332242
2022-11-19,376691
2022-11-20,224486
2022-11-21,467080
2022-11-22,438591
2022-11-23,517568
2022-11-24,304020
2022-11-25,244734
2022-11-26,207785
2022-11-27,560258
2022-11-28,157272
2022-11-29,236108
2022-11-30,215311
2022-12-01,361368
2022-12-02,261707
2022-12-03,295272
2022-12-04,244463
2022-12-05,249518
2022-12-06,432864
2022-12-07,211273
2022-12-08,320155
2022-12-09,270994
2022-12-10,217599
2022-12-11,177525
2022-12-12,278370
2022-12-13,351097
2022-12-14,300641
2022-12-15,243390
2022-12-16,296774
2022-12-17,210819
2022-12-18,394442
2022-12-19,181987
2022-12-20,328537
2022-12-21,235960
2022-12-22,286650
2022-12-23,295409
2022-12-24,423130
2022-12-25,336993
2022-12-26,304098
2022-12-27,531746
2022-12-28,403815
2022-12-29,284036
2022-12-30,298333
2022-12-31,228692
2023-01-01,206873
2023-01-02,268509
2023-01-03,383041
2023-01-04,529457
2023-01-05,235813
2023-01-06,183828
2023-01-07,300969
2023-01-08,273650
2023-01-09,175998
2023-01-10,489550
2023-01-11,310389
2023-01-12,301441
2023-01-13,303244
2023-01-14,394889
2023-01-15,238054
2023-01-16,296536
2023-01-17,304813
2023-01-18,236772
2023-01-19,480952
2023-01-20,233272
2023-01-21,366041
2023-01-22,314650
2023-01-23,322195
2023-01-24,413620
2023-01-25,232929
2023-01-26,375143
2023-01-27,195244
2023-01-28,288281
2023-01-29,283373
2023-01-30,346108
2023-01-31,221459
2023-02-01,430229
2023-02-02,341468
2023-02-03,493322
2023-02-04,324027
2023-02-05,263104
2023-02-06,241615
2023-02-07,270483
2023-02-08,514607
2023-02-09,329551
2023-02-10,150544
2023-02-11,100795
2023-02-12,379754
2023-02-13,357547
2023-02-14,279736
2023-02-15,345917
2023-02-16,228855
2023-02-17,377306
2023-02-18,241463
2023-02-19,254190
2023-02-20,146508
2023-02-21,262164
2023-02-22,481363
2023-02-23,478566
2023-02-24,277940
2023-02-25,109315
2023-02-26,294680
2023-02-27,326745
2023-02-28,444928
2023-03-01,345261
2023-03-02,380048
2023-03-03,395298
2023-03-04,161095
2023-03-05,229645
2023-03-06,331237
2023-03-07,205434
2023-03-08,395840
2023-03-09,394432
2023-03-10,266632
2023-03-11,325500
2023-03-12,303187
2023-03-13,296432
2023-03-14,271316
2023-03-15,291504
2023-03-16,366901
2023-03-17,319968
2023-03-18,215636
2023-03-19,286765
2023-03-20,232200
2023-03-21,439839
2023-03-22,305541
2023-03-23,260232
2023-03-24,288613
2023-03-25,489227
2023-03-26,380692
2023-03-27,456881
2023-03-28,423576
2023-03-29,366026
2023-03-30,145666
2023-03-31,332762
2023-04-01,342763
2023-04-02,236770
2023-04-03,489476
2023-04-04,430187
2023-04-05,328039
2023-04-06,310357
2023-04-07,370721
2023-04-08,117974
2023-04-09,472475
2023-04-10,318542
2023-04-11,192741
2023-04-12,500073
2023-04-13,275009
2023-04-14,219418
2023-04-15,294080
2023-04-16,174406
2023-04-17,288204
2023-04-18,445935
2023-04-19,413794
2023-04-20,260199
2023-04-21,395099
2023-04-22,206854
2023-04-23,281848
2023-04-24,193034
2023-04-25,395138
2023-04-26,303683
2023-04-27,201084
2023-04-28,337710
2023-04-29,312900
2023-04-30,619612
2023-05-01,257432
2023-05-02,296912
2023-05-03,297089
2023-05-04,523577
2023-05-05,381183
2023-05-06,218156
2023-05-07,78752
2023-05-08,487753
2023-05-09,205050
2023-05-10,369193
2023-05-11,450733
2023-05-12,347449
2023-05-13,283886
2023-05-14,335788
2023-05-15,223727
2023-05-16,311482
2023-05-17,292039
2023-05-18,427215
2023-05-19,298948
2023-05-20,308002
2023-05-21,210834
2023-05-22,322423
2023-05-23,431582
2023-05-24,265329
2023-05-25,193872
2023-05-26,190623
2023-05-27,341081
2023-05-28,338024
2023-05-29,403392
2023-05-30,358427
2023-05-31,296276
2023-06-01,434758
2023-06-02,182377
2023-06-03,225288
2023-06-04,381003
2023-06-05,400168
2023-06-06,228986
2023-06-07,460614
2023-06-08,250521
2023-06-09,312357
2023-06-10,258233
2023-06-11,377550
2023-06-12,532452
2023-06-13,233858
2023-06-14,233453
2023-06-15,484093
2023-06-16,381090
2023-06-17,344087
2023-06-18,246812
2023-06-19,256679
2023-06-20,202289
2023-06-21,426374
2023-06-22,357054
2023-06-23,238290
2023-06-24,341190
2023-06-25,362108
2023-06-26,389101
2023-06-27,442856
2023-06-28,441361
2023-06-29,340630
2023-06-30,213005
2023-07-01,237786
2023-07-02,245379
2023-07-03,147938
2023-07-04,347752
2023-07-05,291521
2023-07-06,480715
2023-07-07,410652
2023-07-08,320420
2023-07-09,301678
2023-07-10,405435
2023-07-11,493304
2023-07-12,340918
2023-07-13,353375
2023-07-14,373473
2023-07-15,236159
2023-07-16,341616
2023-07-17,276778
2023-07-18,386275
2023-07-19,304017
2023-07-20,363417
2023-07-21,329437
2023-07-22,330662
2023-07-23,286099
2023-07-24,424385
2023-07-25,529843
2023-07-26,236217
2023-07-27,393807
2023-07-28,218426
2023-07-29,353502
2023-07-30,307097
2023-07-31,471351
2023-08-01,225061
2023-08-02,451426
2023-08-03,379550
2023-08-04,263187
2023-08-05,200305
2023-08-06,341383
2023-08-07,423284
2023-08-08,373691
2023-08-09,402218
2023-08-10,322605
2023-08-11,251380
2023-08-12,240115
2023-08-13,341784
2023-08-14,491071
2023-08-15,278289
2023-08-16,399729
2023-08-17,339752
2023-08-18,176756
2023-08-19,136271
2023-08-20,324428
2023-08-21,345008
2023-08-22,285206
2023-08-23,344497
2023-08-24,393438
2023-08-25,234680
2023-08-26,181483
2023-08-27,386382
2023-08-28,346492
2023-08-29,341968
2023-08-30,435986
2023-08-31,437546
2023-09-01,367781
2023-09-02,440597
2023-09-03,224421
2023-09-04,279512
2023-09-05,443758
2023-09-06,414147
2023-09-07,337970
2023-09-08,429107
2023-09-09,250217
2023-09-10,319530
2023-09-11,391869
2023-09-12,137596
2023-09-13,432815
2023-09-14,438951
2023-09-15,308670
2023-09-16,194375
2023-09-17,310186
2023-09-18,349810
2023-09-19,390575
2023-09-20,562521
2023-09-21,407417
2023-09-22,337515
2023-09-23,473980
2023-09-24,447726
2023-09-25,262186
2023-09-26,289526
2023-09-27,474916
2023-09-28,287380
2023-09-29,140389
2023-09-30,321514
2023-10-01,532242
2023-10-02,287340
2023-10-03,418292
2023-10-04,159637
2023-10-05,252890
2023-10-06,270125
2023-10-07,398889
2023-10-08,500638
2023-10-09,309167
2023-10-10,159688
2023-10-11,252768
2023-10-12,396108
2023-10-13,177817
2023-10-14,392005
2023-10-15,229357
2023-10-16,336105
2023-10-17,274261
2023-10-18,305876
2023-10-19,446399
2023-10-20,431796
2023-10-21,235279
2023-10-22,239519
2023-10-23,465050
2023-10-24,284916
2023-10-25,549379
2023-10-26,389520
2023-10-27,462920
2023-10-28,308271
2023-10-29,174551
2023-10-30,354715
2023-10-31,209215
2023-11-01,449265
2023-11-02,233732
2023-11-03,403995
2023-11-04,138940
2023-11-05,196039
2023-11-06,279167
2023-11-07,278380
2023-11-08,173682
2023-11-09,346831
2023-11-10,257265
2023-11-11,214109
2023-11-12,142110
2023-11-13,98094
2023-11-14,204106
2023-11-15,157834
2023-11-16,306001
2023-11-17,216980
2023-11-18,288233
2023-11-19,128663
2023-11-20,155277
2023-11-21,268452
2023-11-22,321248
2023-11-23,173749
2023-11-24,242388
2023-11-25,408356
2023-11-26,247156
2023-11-27,145328
2023-11-28,148917
2023-11-29,281223
2023-11-30,249140
2023-12-01,243802
2023-12-02,497398
2023-12-03,406573
2023-12-04,160439
2023-12-05,253203
2023-12-06,240641
2023-12-07,205193
2023-12-08,178426
2023-12-09,233387
2023-12-10,133330
2023-12-11,263114
2023-12-12,223640
2023-12-13,321925
2023-12-14,225152
2023-12-15,137047
2023-12-16,237505
2023-12-17,342075
2023-12-18,204775
2023-12-19,173248
2023-12-20,260709
2023-12-21,296634
2023-12-22,228896
2023-12-23,218529
2023-12-24,303682
2023-12-25,320242
2023-12-26,169879
2023-12-27,330894
2023-12-28,309199
2023-12-29,151011
2023-12-30,154070
2023-12-31,314780
2024-01-01,219515
2024-01-02,273829
2024-01-03,256542
2024-01-04,328934
2024-01-05,257942
2024-01-06,249991
2024-01-07,330665
2024-01-08,201194
2024-01-09,89034
2024-01-10,154220
2024-01-11,312798
2024-01-12,353327
2024-01-13,260636
2024-01-14,229174
2024-01-15,312586
2024-01-16,252672
2024-01-17,149067
2024-01-18,190835
2024-01-19,386631
2024-01-20,248156
2024-01-21,288653
2024-01-22,180118
2024-01-23,49784
2024-01-24,223803
2024-01-25,144795
2024-01-26,133936
2024-01-27,228144
2024-01-28,136944
2024-01-29,133572
2024-01-30,343692
2024-01-31,208511
2024-02-01,275533
2024-02-02,193281
2024-02-03,179130
2024-02-04,151945
2024-02-05,357442
2024-02-06,229387
2024-02-07,318228
2024-02-08,157897
2024-02-09,151459
2024-02-10,131976
2024-02-11,322652
2024-02-12,200460
2024-02-13,235384
2024-02-14,219028
2024-02-15,382951
2024-02-16,342683
2024-02-17,197255
2024-02-18,250930
2024-02-19,186708
2024-02-20,172407
2024-02-21,233682
2024-02-22,300174
2024-02-23,275569
2024-02-24,185149
2024-02-25,230428
2024-02-26,300804
2024-02-27,187776
2024-02-28,285874
2024-02-29,259447
2024-03-01,193550
2024-03-02,255494
2024-03-03,212228
2024-03-04,181074
2024-03-05,434471
2024-03-06,213415
2024-03-07,180070
2024-03-08,308990
2024-03-09,262476
2024-03-10,253536
2024-03-11,381975
2024-03-12,123074
2024-03-13,180663
2024-03-14,288846
2024-03-15,277466
2024-03-16,355805
2024-03-17,185592
2024-03-18,442753
2024-03-19,206535
2024-03-20,369003
2024-03-21,248744
2024-03-22,228461
2024-03-23,212598
2024-03-24,325260
2024-03-25,252326
2024-03-26,381242
2024-03-27,270560
2024-03-28,405495
2024-03-29,396126
2024-03-30,278287
2024-03-31,81711
2024-04-01,420409
2024-04-02,289921
2024-04-03,324327
2024-04-04,319823
2024-04-05,368276
2024-04-06,233620
2024-04-07,351849
2024-04-08,424666
2024-04-09,260553
2024-04-10,242887
2024-04-11,162041
2024-04-12,193561
2024-04-13,148884
2024-04-14,218977
2024-04-15,216702
2024-04-16,397542
2024-04-17,131514
2024-04-18,146036
2024-04-19,456749
2024-04-20,208583
2024-04-21,426273
2024-04-22,287995
2024-04-23,465101
2024-04-24,284391
2024-04-25,253674
2024-04-26,425583
2024-04-27,250132
2024-04-28,389340
2024-04-29,253650
2024-04-30,265557
2024-05-01,279720
2024-05-02,225919
2024-05-03,318071
2024-05-04,325160
2024-05-05,406255
2024-05-06,270232
2024-05-07,213967
2024-05-08,256834
2024-05-09,198379
2024-05-10,98289
2024-05-11,255818
2024-05-12,277856
2024-05-13,101958
2024-05-14,385727
2024-05-15,285931
2024-05-16,312167
2024-05-17,372940
2024-05-18,236741
2024-05-19,400050
2024-05-20,265501
2024-05-21,243180
2024-05-22,364877
2024-05-23,467565
2024-05-24,179438
2024-05-25,214883
2024-05-26,309192
2024-05-27,289367
2024-05-28,231406
2024-05-29,509976
2024-05-30,204008
2024-05-31,454580
2024-06-01,179334
2024-06-02,312317
2024-06-03,352648
2024-06-04,238954
2024-06-05,275160
2024-06-06,347900
2024-06-07,466088
2024-06-08,342381
2024-06-09,291350
2024-06-10,482833
2024-06-11,342901
2024-06-12,367167
2024-06-13,433889
2024-06-14,302221
2024-06-15,350455
2024-06-16,185464
2024-06-17,338815
2024-06-18,375631
2024-06-19,362940
2024-06-20,302644
2024-06-21,211404
2024-06-22,330850
2024-06-23,230632
2024-06-24,285341
2024-06-25,153801
2024-06-26,467232
2024-06-27,324647
2024-06-28,293628
2024-06-29,338209
2024-06-30,507299
2024-07-01,209186
2024-07-02,203155
2024-07-03,305291
2024-07-04,444084
2024-07-05,433440
2024-07-06,283212
2024-07-07,139026
2024-07-08,501164
2024-07-09,207796
2024-07-10,340435
2024-07-11,425053
2024-07-12,379316
2024-07-13,121439
2024-07-14,321505
2024-07-15,288137
2024-07-16,166949
2024-07-17,393511
2024-07-18,226601
2024-07-19,226757
2024-07-20,312322
2024-07-21,316921
2024-07-22,271780
2024-07-23,290637
2024-07-24,384056
2024-07-25,333617
2024-07-26,281844
2024-07-27,350054
2024-07-28,159269
2024-07-29,377764
2024-07-30,199218
2024-07-31,372098
2024-08-01,98814
2024-08-02,464171
2024-08-03,161729
2024-08-04,121829
2024-08-05,317391
2024-08-06,197193
2024-08-07,461342
2024-08-08,85875
2024-08-09,301070
2024-08-10,478175
2024-08-11,418141
2024-08-12,443154
2024-08-13,337262
2024-08-14,384772
2024-08-15,276627
2024-08-16,481733
2024-08-17,320836
2024-08-18,225984
2024-08-19,313497
2024-08-20,430196
2024-08-21,60704
2024-08-22,271145
2024-08-23,170708
2024-08-24,303605
2024-08-25,353425
2024-08-26,461997
2024-08-27,521336
2024-08-28,406218
2024-08-29,439325
2024-08-30,372549
2024-08-31,155055
2024-09-01,262399
2024-09-02,490220
2024-09-03,320417
2024-09-04,327842
2024-09-05,342723
2024-09-06,438374
2024-09-07,157475
2024-09-08,307361
2024-09-09,254604
2024-09-10,372148
2024-09-11,318647
2024-09-12,227067
2024-09-13,383495
2024-09-14,76133
2024-09-15,452015
2024-09-16,349767
2024-09-17,302922
2024-09-18,188229
2024-09-19,197281
2024-09-20,233835
2024-09-21,237488
2024-09-22,442624
2024-09-23,240367
2024-09-24,541951
2024-09-25,179085
2024-09-26,282481
2024-09-27,182607
2024-09-28,215254
2024-09-29,392046
2024-09-30,579161
2024-10-01,409809
2024-10-02,250610
2024-10-03,181872
2024-10-04,346438
2024-10-05,243312
2024-10-06,226439
2024-10-07,377727
2024-10-08,109365
2024-10-09,175009
2024-10-10,453533
2024-10-11,473456
2024-10-12,151734
2024-10-13,182601
2024-10-14,255631
2024-10-15,520493
2024-10-16,322885
2024-10-17,285233
2024-10-18,275061
2024-10-19,112137
2024-10-20,281620
2024-10-21,423337
2024-10-22,321590
2024-10-23,288981
2024-10-24,490542
2024-10-25,312877
2024-10-26,118907
2024-10-27,206590
2024-10-28,437093
2024-10-29,243709
2024-10-30,340799
2024-10-31,459943
2024-11-01,217913
2024-11-02,215033
2024-11-03,334936
2024-11-04,347129
2024-11-05,414323
2024-11-06,346432
2024-11-07,515697
2024-11-08,322421
2024-11-09,323221
2024-11-10,366089
2024-11-11,217639
2024-11-12,258273
2024-11-13,395442
2024-11-14,319998
2024-11-15,444389
2024-11-16,343222
2024-11-17,395963
2024-11-18,280544
2024-11-19,247824
2024-11-20,139240
2024-11-21,232384
2024-11-22,517308
2024-11-23,187457
2024-11-24,207657
2024-11-25,404301
2024-11-26,220036
2024-11-27,231849
2024-11-28,161452
2024-11-29,284756
2024-11-30,289611
2024-12-01,379962
2024-12-02,369308
2024-12-03,420133
2024-12-04,339642
2024-12-05,269438
2024-12-06,446620
2024-12-07,299957
2024-12-08,410297
2024-12-09,135334
2024-12-10,287658
2024-12-11,339985
2024-12-12,77633
2024-12-13,491898
2024-12-14,280220
2024-12-15,336846
2024-12-16,166133
2024-12-17,525823
2024-12-18,363956
2024-12-19,338163
2024-12-20,568668
2024-12-21,204846
2024-12-22,384845
2024-12-23,273543
2024-12-24,365457
2024-12-25,528727
2024-12-26,237972
2024-12-27,217079
2024-12-28,256908
2024-12-29,250477
2024-12-30,393149
2024-12-31,280057
2025-01-01,282615
2025-01-02,205625
2025-01-03,401280
2025-01-04,285196
2025-01-05,391289
2025-01-06,408850
2025-01-07,432837
2025-01-08,341582
2025-01-09,370172
2025-01-10,323707
2025-01-11,384790
2025-01-12,309143
2025-01-13,339362
2025-01-14,330086
2025-01-15,176503
2025-01-16,430287
2025-01-17,270919
2025-01-18,193417
2025-01-19,299872
2025-01-20,269561
2025-01-21,185852
2025-01-22,270784
2025-01-23,377496
2025-01-24,419667
2025-01-25,211510
2025-01-26,357122
2025-01-27,354251
2025-01-28,243279
2025-01-29,411186
2025-01-30,288434
2025-01-31,232484
2025-02-01,181926
2025-02-02,318047
2025-02-03,323735
2025-02-04,270721
2025-02-05,337433
2025-02-06,246960
2025-02-07,259120
2025-02-08,402703
2025-02-09,272925
2025-02-10,219351
2025-02-11,339268
2025-02-12,317119
2025-02-13,412801
2025-02-14,200357
2025-02-15,268828
2025-02-16,356744
2025-02-17,398843
2025-02-18,140395
2025-02-19,343363
2025-02-20,270362
2025-02-21,277930
2025-02-22,321320
2025-02-23,394397
2025-02-24,482011
2025-02-25,383757
2025-02-26,299191
2025-02-27,406186
2025-02-28,388658
2025-03-01,187244
2025-03-02,251042
2025-03-03,458319
2025-03-04,396922
2025-03-05,590278
2025-03-06,250358
2025-03-07,324093
2025-03-08,267444
2025-03-09,317521
2025-03-10,381024
2025-03-11,204046
2025-03-12,400917
2025-03-13,284398
2025-03-14,403141
2025-03-15,184709
2025-03-16,267357
2025-03-17,304671
2025-03-18,333712
2025-03-19,148387
2025-03-20,445568
2025-03-21,215942
2025-03-22,447237
2025-03-23,338876
2025-03-24,204672
2025-03-25,492690
2025-03-26,310670
2025-03-27,283447
2025-03-28,376805
2025-03-29,340196
2025-03-30,564658
2025-03-31,393536
2025-04-01,203517
2025-04-02,387406
2025-04-03,339836
2025-04-04,274044
2025-04-05,256493
2025-04-06,333986
2025-04-07,139805
2025-04-08,284241
2025-04-09,414909
2025-04-10,266802
2025-04-11,303143
2025-04-12,228062
2025-04-13,325380
2025-04-14,287625
2025-04-15,338659
2025-04-16,294884
2025-04-17,564531
2025-04-18,314562
2025-04-19,248083
2025-04-20,246255
2025-04-21,451029
2025-04-22,289157
2025-04-23,319937
2025-04-24,256798
2025-04-25,93685
2025-04-26,321319
2025-04-27,297330
2025-04-28,294001
2025-04-29,152075
2025-04-30,394642
2025-05-01,344552
2025-05-02,339277
2025-05-03,241177
2025-05-04,232817
2025-05-05,544090
2025-05-06,431927
2025-05-07,453608
2025-05-08,278522
2025-05-09,342454
2025-05-10,185423
2025-05-11,239997
2025-05-12,240265
2025-05-13,223868
2025-05-14,280457
2025-05-15,269027
2025-05-16,491880
2025-05-17,126418
2025-05-18,445839
2025-05-19,236989
2025-05-20,296673
2025-05-21,475439
2025-05-22,189239
2025-05-23,324527
2025-05-24,417097
2025-05-25,216505
2025-05-26,376447
2025-05-27,167311
2025-05-28,188516
2025-05-29,373168
2025-05-30,138306
2025-05-31,290209
2025-06-01,277845
2025-06-02,455178
2025-06-03,427634
2025-06-04,351197
2025-06-05,323416
2025-06-06,191611
2025-06-07,306757
2025-06-08,268247
2025-06-09,215663
2025-06-10,363045
2025-06-11,218259
2025-06-12,233846
2025-06-13,304165
2025-06-14,137205
2025-06-15,350279
2025-06-16,299437
2025-06-17,263835
2025-06-18,387125
2025-06-19,271191
2025-06-20,345237
2025-06-21,151438
2025-06-22,314255
2025-06-23,386668
2025-06-24,258267
2025-06-25,254704
2025-06-26,289154
2025-06-27,379844
2025-06-28,379388
2025-06-29,393028
2025-06-30,335487
2025-07-01,402543
2025-07-02,280487
2025-07-03,250376
2025-07-04,609517
2025-07-05,245779
2025-07-06,332443
2025-07-07,465595
2025-07-08,623835
2025-07-09,193946
2025-07-10,379758
2025-07-11,492751
2025-07-12,369382
2025-07-13,381326
2025-07-14,156363
2025-07-15,264531
2025-07-16,364183
2025-07-17,331226
2025-07-18,431431
2025-07-19,84502
2025-07-20,462200
2025-07-21,439904
2025-07-22,208536
2025-07-23,279805
2025-07-24,152973
2025-07-25,400629
2025-07-26,365943
2025-07-27,309046
2025-07-28,394387
2025-07-29,212704
2025-07-30,296263
2025-07-31,349382
2025-08-01,275379
2025-08-02,306958
2025-08-03,221051
2025-08-04,279654
2025-08-05,382076
2025-08-06,350400
2025-08-07,400311
2025-08-08,270463
2025-08-09,138623
2025-08-10,341765
2025-08-11,382683
2025-08-12,354127
2025-08-13,409948
2025-08-14,264964
2025-08-15,279054
2025-08-16,249735
2025-08-17,285863
2025-08-18,188444
2025-08-19,439844
2025-08-20,414882
2025-08-21,279808
2025-08-22,231415
2025-08-23,455264
2025-08-24,199092
2025-08-25,553262
2025-08-26,379554
2025-08-27,386323
2025-08-28,295724
2025-08-29,210880
2025-08-30,293165
2025-08-31,326042
2025-09-01,286481
2025-09-02,542712
2025-09-03,320998
2025-09-04,218110
2025-09-05,200656
2025-09-06,232658
2025-09-07,220828
2025-09-08,482188
2025-09-09,423596
2025-09-10,284362
2025-09-11,294765
2025-09-12,292433
2025-09-13,279233
2025-09-14,421280
2025-09-15,206633
2025-09-16,465901
2025-09-17,508602
2025-09-18,380811
2025-09-19,255110
2025-09-20,204756
2025-09-21,265718
2025-09-22,319911
2025-09-23,416289
2025-09-24,270905
2025-09-25,378189
2025-09-26,311588
2025-09-27,248568
2025-09-28,399577
2025-09-29,387064
2025-09-30,420931
2025-10-01,428201
2025-10-02,212479
2025-10-03,212415
2025-10-04,202582
2025-10-05,307939
2025-10-06,438068
2025-10-07,405879
2025-10-08,476147
2025-10-09,311996
2025-10-10,383606
2025-10-11,238459
2025-10-12,312167
2025-10-13,287173
2025-10-14,284660
2025-10-15,400812
2025-10-16,311487
2025-10-17,325880
2025-10-18,263559
2025-10-19,460914
2025-10-20,461541
2025-10-21,510297
2025-10-22,353725
2025-10-23,171281
2025-10-24,326066
2025-10-25,335286
2025-10-26,254699
2025-10-27,310121
2025-10-28,602134
2025-10-29,419797
2025-10-30,325899
2025-10-31,292000
2025-11-01,258788
2025-11-02,327865
2025-11-03,450997
2025-11-04,164220
2025-11-05,729690
2025-11-06,339075
2025-11-07,292834
2025-11-08,298516
2025-11-09,357437
2025-11-10,350552
2025-11-11,399591
2025-11-12,279813
2025-11-13,446383
2025-11-14,529202
2025-11-15,199482
2025-11-16,214673
2025-11-17,381288
2025-11-18,253860
2025-11-19,297454
2025-11-20,444567
2025-11-21,339301
2025-11-22,309601
2025-11-23,464633
2025-11-24,403896
2025-11-25,423138
2025-11-26,276579
2025-11-27,313248
2025-11-28,480193
2025-11-29,486482
2025-11-30,265017
2025-12-01,207325
2025-12-02,455946
2025-12-03,451927
2025-12-04,324400
2025-12-05,350530
2025-12-06,299292
2025-12-07,224717
2025-12-08,392612
2025-12-09,459096
2025-12-10,158636
2025-12-11,475149
2025-12-12,225294
2025-12-13,380174
2025-12-14,305745
2025-12-15,421526
2025-12-16,411514
2025-12-17,342704
2025-12-18,321920
2025-12-19,439169
2025-12-20,288304
2025-12-21,323746
2025-12-22,202691
2025-12-23,214748
2025-12-24,242609
2025-12-25,242222
2025-12-26,300418
2025-12-27,294595
2025-12-28,116179
2025-12-29,344378
2025-12-30,265628
2025-12-31,235951
2026-01-01,280043
2026-01-02,231742
2026-01-03,284241
2026-01-04,462291
2026-01-05,225711
2026-01-06,444886
2026-01-07,249434
2026-01-08,409182
2026-01-09,301712
2026-01-10,310855
2026-01-11,398175
2026-01-12,270870
2026-01-13,391104
2026-01-14,500935
2026-01-15,454328
2026-01-16,353491
2026-01-17,166509
2026-01-18,268476
2026-01-19,313071
2026-01-20,532208
2026-01-21,485327
2026-01-22,324758
2026-01-23,364417
2026-01-24,314564
2026-01-25,264286
2026-01-26,403997
2026-01-27,320073
2026-01-28,233509
2026-01-29,259301
2026-01-30,354854
2026-01-31,141788
2026-02-01,487275
2026-02-02,299521
2026-02-03,458951
2026-02-04,456152
2026-02-05,501398
2026-02-06,410672
2026-02-07,168338
2026-02-08,319930
2026-02-09,207150
2026-02-10,175257
2026-02-11,229547
2026-02-12,471568
2026-02-13,256629
2026-02-14,298126
2026-02-15,272828
2026-02-16,696495
2026-02-17,334883
2026-02-18,236800
2026-02-19,478566
2026-02-20,307026
2026-02-21,412383
2026-02-22,505901
2026-02-23,348685
2026-02-24,460143
2026-02-25,127474
2026-02-26,325179
2026-02-27,312749
2026-02-28,386284
2026-03-01,378288
2026-03-02,367243
2026-03-03,366518
2026-03-04,316757
2026-03-05,323396
2026-03-06,306495
2026-03-07,316847
2026-03-08,416203
2026-03-09,303358
2026-03-10,327367
2026-03-11,557372
2026-03-12,246833
2026-03-13,280329
2026-03-14,355549
2026-03-15,247459
2026-03-16,299658
2026-03-17,561543
2026-03-18,400781
2026-03-19,392899
2026-03-20,401165
2026-03-21,413291
2026-03-22,306225
2026-03-23,493206
2026-03-24,409406
2026-03-25,305769
2026-03-26,252164
2026-03-27,383783
2026-03-28,233290
2026-03-29,413275
2026-03-30,444896
2026-03-31,745104
2026-04-01,429007
2026-04-02,365045
2026-04-03,548188
2026-04-04,353037
2026-04-05,423807
2026-04-06,562340
2026-04-07,268620
2026-04-08,289035
2026-04-09,475552
2026-04-10,503313
2026-04-11,428711
2026-04-12,341370
2026-04-13,486724
2026-04-14,387888
2026-04-15,546514
2026-04-16,374602
2026-04-17,553696
2026-04-18,435995
2026-04-19,615425
2026-04-20,587058
2026-04-21,317193
2026-04-22,552460
2026-04-23,289947
2026-04-24,413749
2026-04-25,447363
2026-04-26,304323
2026-04-27,396034
2026-04-28,317838
2026-04-29,474667
2026-04-30,343041
2026-05-01,387197
2026-05-02,348180
2026-05-03,286148
2026-05-04,583770
2026-05-05,487873
2026-05-06,361575
2026-05-07,460376
2026-05-08,407264
2026-05-09,273243
2026-05-10,331579
2026-05-11,321967
2026-05-12,461523
2026-05-13,434276
2026-05-14,367090
2026-05-15,333947
2026-05-16,704890
2026-05-17,188418
2026-05-18,379984
2026-05-19,317808
2026-05-20,487727
2026-05-21,402261
2026-05-22,301892
2026-05-23,357896
2026-05-24,305400
2026-05-25,227828
2026-05-26,316900
2026-05-27,276494
2026-05-28,225026
2026-05-29,524757
2026-05-30,309375
2026-05-31,351332
2026-06-01,514183
2026-06-02,268929
2026-06-03,180214
2026-06-04,434607
2026-06-05,459952
2026-06-06,144138
2026-06-07,400157
2026-06-08,508995
2026-06-09,194635
2026-06-10,433403
2026-06-11,233393
2026-06-12,525499
2026-06-13,408038
2026-06-14,116966
2026-06-15,430547
2026-06-16,327972
2026-06-17,221365
2026-06-18,408344
2026-06-19,241222
2026-06-20,203005
2026-06-21,563526
2026-06-22,266242
2026-06-23,536388
2026-06-24,256035
2026-06-25,401109
2026-06-26,377938
2026-06-27,274384
2026-06-28,332579
2026-06-29,460951
2026-06-30,343287
2026-07-01,521162
2026-07-02,374935
2026-07-03,412018
2026-07-04,294609
2026-07-05,552411
2026-07-06,439027
2026-07-07,222864
2026-07-08,492482
2026-07-09,370081
2026-07-10,384658
2026-07-11,348570
2026-07-12,455285
2026-07-13,979117
2026-07-14,256863
2026-07-15,429898
2026-07-16,242227
2026-07-17,327166
2026-07-18,310692
2026-07-19,449996
2026-07-20,334282
2026-07-21,261674
2026-07-22,120629
2026-07-23,278383
2026-07-24,253183
2026-07-25,397039
2026-07-26,225852
2026-07-27,527960
2026-07-28,397474
2026-07-29,340565
2026-07-30,221053
2026-07-31,360315
2026-08-01,281247
2026-08-02,248438
2026-08-03,484443
2026-08-04,481923
2026-08-05,387961
2026-08-06,242208
2026-08-07,319584
2026-08-08,475004
2026-08-09,261084
2026-08-10,264868
2026-08-11,256782
2026-08-12,298015
2026-08-13,307881
2026-08-14,441417
2026-08-15,322120
2026-08-16,337519
2026-08-17,181726
2026-08-18,326801
2026-08-19,294069
2026-08-20,304589
2026-08-21,386554
2026-08-22,142804
2026-08-23,324898
2026-08-24,292631
2026-08-25,439018
2026-08-26,250489
2026-08-27,517880
2026-08-28,431349
